index,value
780,-0.693147
781,-0.693147
782,-0.693147
783,-0.693147
784,-0.693147
785,-0.693147
786,-0.693147
787,-0.693147
788,-0.693147
789,-0.693147
790,-0.693147
791,-0.693147
792,-0.693147
793,-0.693147
794,-0.693147
795,-0.693147
796,0.238531
797,-0.082825
798,-0.693147
799,-0.693147
800,-0.693147
801,-0.691739
802,-0.693147
803,-0.693147
804,-0.693147
805,-0.693147
806,-0.578254
807,0.0908676
808,0.021495
809,0.108985
810,-0.210807
811,-0.693147
812,-0.693147
813,-0.693147
814,-0.693147
815,-0.693147
816,-0.68845
817,0.343644
818,0.108991
819,-0.693147
820,-0.693147
821,-0.693147
822,-0.693147
823,-0.693147
824,-0.693147
825,-0.693147
826,-0.693147
827,-0.693147
828,-0.693147
829,0.311642
830,1.97766
831,-0.655905
832,-0.693147
833,-0.693147
834,-0.693147
835,-0.67466
836,-0.621399
837,0.665705
838,-0.509919
839,-0.427531
840,-0.496885
841,-0.672344
842,-0.645478
843,-0.648555
844,-0.693147
845,-0.693147
846,-0.693147
847,-0.693147
848,-0.693147
849,-0.693147
850,-0.693141
851,-0.693147
852,-0.693147
853,-0.693147
854,-0.693147
855,-0.693147
856,-0.693147
857,-0.693147
858,-0.693147
859,-0.693147
860,-0.693147
861,-0.693147
862,-0.693147
863,-0.688985
864,-0.593657
865,-0.680662
866,-0.693147
867,-0.693147
868,-0.693147
869,-0.693147
870,-0.693147
871,-0.693147
872,-0.693147
873,-0.693147
874,-0.693147
875,-0.693147
876,-0.513089
877,-0.137334
878,-0.693147
879,-0.693147
880,-0.692889
881,-0.691301
882,-0.369492
883,0.242337
884,4.11307
885,-0.333317
886,-0.693147
887,-0.693147
888,-0.693147
889,-0.693147
890,-0.693147
891,-0.693147
892,-0.693147
893,-0.693147
894,-0.693147
895,-0.693147
896,-0.693147
897,-0.693147
898,-0.693147
899,-0.693147
900,-0.693147
901,-0.693147
902,-0.693147
903,-0.693147
904,-0.693147
905,-0.693147
906,-0.654551
907,-0.64134
908,-0.609297
909,-0.588957
910,-0.585066
911,-0.587752
912,-0.684727
913,-0.693147
914,-0.693147
915,-0.693147
916,-0.52646
917,0.659975
918,0.0709442
919,-0.331015
920,-0.624535
921,-0.693147
922,-0.693147
923,-0.693147
924,-0.693147
925,-0.693147
926,-0.693147
927,-0.693147
928,-0.693147
929,-0.693147
930,-0.693147
931,-0.693147
932,-0.684914
933,-0.561352
934,-0.603064
935,-0.63998
936,-0.526038
937,-0.567268
938,-0.569452
939,-0.549054
940,-0.628559
941,-0.693147
942,-0.693147
943,-0.693147
944,-0.693147
945,-0.693147
946,-0.693147
947,-0.693147
948,-0.693147
949,-0.693147
950,-0.693147
951,-0.493855
952,-0.600236
953,-0.472603
954,-0.287735
955,-0.687479
956,-0.693147
957,-0.693147
958,-0.693147
959,-0.693147
960,-0.693147
961,-0.693147
962,-0.693147
963,-0.693147
964,-0.693147
965,-0.693147
966,-0.693147
967,-0.693147
968,-0.693147
969,-0.693147
970,-0.459651
971,-0.624043
972,-0.693147
973,-0.693147
974,-0.693147
975,-0.693147
976,-0.693147
977,-0.693147
978,-0.693147
979,-0.693147
980,-0.693147
981,-0.693147
982,-0.693147
983,-0.693147
984,-0.693147
985,-0.693147
986,-0.693147
987,-0.693147
988,-0.693147
989,-0.693147
990,-0.693147
991,-0.693147
992,-0.693147
993,-0.693147
994,-0.693147
995,-0.693147
996,-0.693147
997,-0.693147
998,-0.693147
999,-0.693147
