index,value
1247,3488
1248,5238
1249,4164
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,1471
1264,4699
1265,4855
1266,4816
1267,5012
1268,4892
1269,4769
1270,4923
1271,4902
1272,5019
1273,5035
1274,5015
1275,5315
1276,5475
1277,5516
1278,5387
1279,4025
1280,3937
1281,4528
1282,4000
1283,3962
1284,3925
1285,3531
1286,4425
1287,4489
1288,4385
1289,4076
1290,4191
1291,5294
1292,5357
1293,5215
1294,5470
1295,5315
1296,1244
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,916
1325,2604
1326,3287
1327,3834
1328,2929
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,5661
1346,3757
1347,4074
1348,4787
1349,4997
1350,5119
1351,4914
1352,4744
1353,4903
1354,4990
1355,5137
1356,4876
1357,5281
1358,3762
1359,1906
1360,1285
1361,4812
1362,6948
1363,6875
1364,6587
1365,6485
1366,6784
1367,7429
1368,7324
1369,7384
1370,7591
1371,7480
1372,6698
1373,5507
1374,5453
1375,5745
1376,6332
1377,7131
1378,7298
1379,7251
1380,7233
1381,7172
1382,7172
1383,7229
1384,6634
1385,6086
1386,6128
1387,6042
1388,6539
1389,7763
1390,7670
1391,7570
1392,7511
1393,6443
1394,13
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
1410,0
1411,32
1412,169
1413,251
1414,32
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,3911
1468,3943
1469,4392
1470,4041
1471,4126
1472,4032
1473,4071
1474,4448
1475,840
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,35
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,8
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,298
1516,2600
1517,1665
1518,1677
1519,3809
1520,4421
1521,3777
1522,2504
1523,6357
1524,0
1525,0
1526,0
1527,0
1528,0
1529,180
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,3315
1541,4488
1542,4835
1543,4370
1544,3636
1545,3386
1546,3832
1547,4144
1548,4471
1549,4460
1550,3054
1551,3271
1552,4540
1553,4562
1554,3917
1555,4282
1556,2570
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,4692
1593,5263
1594,5354
1595,2977
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,47
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,2066
1614,3654
1615,3580
1616,3318
1617,3651
1618,3679
1619,3647
1620,3678
1621,1706
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,916
1634,4060
1635,3857
1636,3846
1637,3241
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,4908
1659,5995
1660,6006
1661,5989
1662,1496
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,1584
1671,2799
1672,2567
1673,3528
1674,4737
1675,4601
1676,3851
1677,3454
1678,3025
1679,3107
1680,2853
1681,1789
1682,576
1683,194
1684,82
1685,1282
1686,2182
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,9
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,627
1728,791
1729,769
1730,207
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,1356
1753,1775
1754,4118
1755,3216
1756,0
1757,0
1758,0
1759,0
1760,0
1761,123
1762,24
1763,439
1764,4644
1765,4185
1766,4179
1767,4575
1768,7231
1769,7233
1770,7238
1771,240
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,1280
1813,523
1814,427
1815,480
1816,570
1817,845
1818,871
1819,818
1820,928
1821,907
1822,978
1823,831
1824,637
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,4497
1834,4434
1835,4360
1836,4524
1837,4994
1838,4933
1839,4993
1840,5044
1841,914
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,1102
1866,2708
1867,2057
1868,1759
1869,2001
1870,173
1871,2526
1872,3023
1873,223
1874,2337
1875,1067
1876,3385
1877,4631
1878,4805
1879,5364
1880,4611
1881,4495
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,2415
1903,1298
1904,749
1905,906
1906,1887
1907,2798
1908,3353
1909,2394
1910,783
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,1102
1941,6039
1942,3791
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,187
2004,713
2005,755
2006,969
2007,2987
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,29
2073,1373
2074,2574
2075,2744
2076,4112
2077,32
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,2704
2094,4745
2095,4877
2096,4785
2097,2120
2098,0
2099,0
2100,0
2101,2343
2102,4601
2103,4797
2104,3961
2105,2041
2106,0
2107,0
2108,0
2109,0
2110,0
2111,22
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,15
2134,1241
2135,1120
2136,1212
2137,1509
2138,1519
2139,1398
2140,1111
2141,3597
2142,189
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,1860
2167,3756
2168,3853
2169,4313
2170,2565
2171,0
2172,0
2173,0
2174,761
2175,2063
2176,1974
2177,1970
2178,2084
2179,2252
2180,1964
2181,1914
2182,1525
2183,0
2184,0
2185,0
2186,0
2187,104
2188,114
2189,124
2190,600
2191,4387
2192,4392
2193,2374
2194,3603
2195,3511
2196,4527
2197,4622
2198,2684
2199,3382
2200,3366
2201,5857
2202,6579
2203,6206
2204,5962
2205,2729
2206,2115
2207,3864
2208,4353
2209,4281
2210,4303
2211,1053
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,1938
2228,4228
2229,3883
2230,4028
2231,2201
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,291
2252,2200
2253,66
2254,2210
2255,2360
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,2564
2346,904
2347,1241
2348,2756
2349,1288
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,2924
2403,4227
2404,4795
2405,4776
2406,5077
2407,5568
2408,4862
2409,4858
2410,2329
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,576
2419,1679
2420,1617
2421,3330
2422,7204
2423,7205
2424,7204
2425,5615
2426,381
2427,433
2428,443
2429,1182
2430,683
2431,4312
2432,1534
2433,4432
2434,4094
2435,5103
2436,5344
2437,5057
2438,4979
2439,4962
2440,4823
2441,4958
2442,4492
2443,4822
2444,4772
2445,5016
2446,5023
2447,4936
2448,5155
2449,4720
2450,3944
2451,3113
2452,3510
2453,3350
2454,4044
2455,4312
2456,4346
2457,4290
2458,4467
2459,4689
2460,4514
2461,4881
2462,4182
2463,3668
2464,3480
2465,3364
2466,3494
2467,1487
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,1620
2513,2386
2514,2088
2515,1974
2516,576
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,1418
2529,2338
2530,2473
2531,1826
2532,528
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,630
2549,3238
2550,3278
2551,3116
2552,2793
2553,3093
2554,3494
2555,3513
2556,3093
2557,3469
2558,3872
2559,3797
2560,4104
2561,3499
2562,3530
2563,3323
2564,533
2565,3
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,2953
2574,3863
2575,4148
2576,4025
2577,865
2578,0
2579,0
2580,0
2581,88
2582,164
2583,32
2584,842
2585,362
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,6
2617,0
2618,1
2619,0
2620,0
2621,35
2622,0
2623,0
2624,0
2625,19
2626,3
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,17
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,1182
2663,3455
2664,3232
2665,3194
2666,3575
2667,3378
2668,3348
2669,3205
2670,2324
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,225
2679,3073
2680,3161
2681,3154
2682,4642
2683,4617
2684,4717
2685,4666
2686,3790
2687,213
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,17
2722,5
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,765
2736,4797
2737,4807
2738,4794
2739,4392
2740,4341
2741,4488
2742,4816
2743,4756
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,1712
2761,2391
2762,2418
2763,2276
2764,2383
2765,2368
2766,2459
2767,2246
2768,958
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,691
2793,2962
2794,2975
2795,3219
2796,4561
2797,4706
2798,4532
2799,4353
2800,173
2801,0
2802,0
2803,0
2804,32
2805,25
2806,144
2807,251
2808,2990
2809,3687
2810,3368
2811,3864
2812,4196
2813,3547
2814,3392
2815,3435
2816,4642
2817,4455
2818,4425
2819,4551
2820,3414
2821,3714
2822,4897
2823,3554
2824,3664
2825,439
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,249
2842,1670
2843,3390
2844,3596
2845,3288
2846,3812
2847,3098
2848,3306
2849,2381
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,595
2858,4173
2859,4218
2860,4024
